ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0032924,activin receptor signaling pathway,2/862,36/12112,0.05555555555555555,0.7806135601959266,-0.36489410938070166,0.7369841139964355,0.9037517826778807,0.6951389399389599,FOXH1/CITED2,2
GO:0060338,regulation of type I interferon-mediated signaling pathway,2/862,36/12112,0.05555555555555555,0.7806135601959266,-0.36489410938070166,0.7369841139964355,0.9037517826778807,0.6951389399389599,PTPN6/NLRC5,2
GO:0071548,response to dexamethasone,2/862,36/12112,0.05555555555555555,0.7806135601959266,-0.36489410938070166,0.7369841139964355,0.9037517826778807,0.6951389399389599,DDIT4/PTAFR,2
GO:1903351,cellular response to dopamine,2/862,36/12112,0.05555555555555555,0.7806135601959266,-0.36489410938070166,0.7369841139964355,0.9037517826778807,0.6951389399389599,RGS4/FLNA,2
GO:0021536,diencephalon development,3/862,53/12112,0.05660377358490566,0.7953421179354725,-0.41331211587354527,0.737835394278586,0.9037517826778807,0.6951389399389599,NR4A2/WNT4/NHLH2,3
GO:0033619,membrane protein proteolysis,3/862,53/12112,0.05660377358490566,0.7953421179354725,-0.41331211587354527,0.737835394278586,0.9037517826778807,0.6951389399389599,TIMP3/APOE/ADRA2A,3
GO:0035773,insulin secretion involved in cellular response to glucose stimulus,3/862,53/12112,0.05660377358490566,0.7953421179354725,-0.41331211587354527,0.737835394278586,0.9037517826778807,0.6951389399389599,NR1H4/TRPM5/ADRA2A,3
GO:0042987,amyloid precursor protein catabolic process,3/862,53/12112,0.05660377358490566,0.7953421179354725,-0.41331211587354527,0.737835394278586,0.9037517826778807,0.6951389399389599,EPHA4/APOE/CHRNA7,3
GO:1901607,alpha-amino acid biosynthetic process,3/862,53/12112,0.05660377358490566,0.7953421179354725,-0.41331211587354527,0.737835394278586,0.9037517826778807,0.6951389399389599,OAT/GLS/GLUL,3
GO:1990928,response to amino acid starvation,3/862,53/12112,0.05660377358490566,0.7953421179354725,-0.41331211587354527,0.737835394278586,0.9037517826778807,0.6951389399389599,CDKN1A/SLC38A2/ATF3,3
GO:0016239,positive regulation of macroautophagy,5/862,86/12112,0.05813953488372093,0.8169211676469,-0.47162208455893245,0.7417581338185566,0.9080811899887562,0.6984689910285728,PIM2/TSC2/KDR/NOD2/ADRB2,5
GO:0031123,RNA 3'-end processing,5/862,86/12112,0.05813953488372093,0.8169211676469,-0.47162208455893245,0.7417581338185566,0.9080811899887562,0.6984689910285728,INTS6/INTS6L/ZFP36L1/REXO1L1P/CPEB1,5
GO:0009185,ribonucleoside diphosphate metabolic process,6/862,102/12112,0.058823529411764705,0.8265320049133342,-0.4869846978775009,0.7421423810279232,0.9083139421474372,0.6986480170531464,SLC4A1/NT5E/IER3/AK5/DDIT4/PFKFB3,6
GO:0014897,striated muscle hypertrophy,4/862,70/12112,0.05714285714285714,0.8029168047729531,-0.4577376936120778,0.7435338950662941,0.9095412013111608,0.6995919882302468,SLC9A1/RGS2/RGS4/NR4A3,4
GO:0060419,heart growth,4/862,70/12112,0.05714285714285714,0.8029168047729531,-0.4577376936120778,0.7435338950662941,0.9095412013111608,0.6995919882302468,RGS2/RGS4/CITED2/FES,4
GO:1901990,regulation of mitotic cell cycle phase transition,19/862,302/12112,0.06291390728476821,0.8840060847251887,-0.5650424864471767,0.7458681940606533,0.9106239883334254,0.700424835741326,PKD1/PTPN6/FBXO5/ID2/SYF2/DUSP1/CDKN1A/HSPA2/CDKN2D/CDKN1C/KLF4/IER3/CDKN2B/ADAMTS1/DDR2/CDK2AP2/PLK3/ZFP36L1/PLK5,19
GO:0071897,DNA biosynthetic process,9/862,150/12112,0.06,0.843062645011601,-0.5353495389709416,0.7490685059024033,0.9106239883334254,0.700424835741326,PDGFB/SMPD3/VEGFA/CCN2/CDKN1A/CDKN2D/GCH1/NPPC/POLG2,9
GO:0000288,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",3/862,54/12112,0.05555555555555555,0.7806135601959266,-0.447235629086665,0.7493559320523939,0.9106239883334254,0.700424835741326,ZFP36/TOB1/ZFP36L1,3
GO:0032507,maintenance of protein location in cell,3/862,54/12112,0.05555555555555555,0.7806135601959266,-0.447235629086665,0.7493559320523939,0.9106239883334254,0.700424835741326,CD4/SP100/SRGN,3
GO:0033135,regulation of peptidyl-serine phosphorylation,3/862,54/12112,0.05555555555555555,0.7806135601959266,-0.447235629086665,0.7493559320523939,0.9106239883334254,0.700424835741326,IL11/DKK1/GADD45A,3
GO:0046470,phosphatidylcholine metabolic process,3/862,54/12112,0.05555555555555555,0.7806135601959266,-0.447235629086665,0.7493559320523939,0.9106239883334254,0.700424835741326,CETP/CHKA/ENPP2,3
GO:0070918,regulatory ncRNA processing,3/862,54/12112,0.05555555555555555,0.7806135601959266,-0.447235629086665,0.7493559320523939,0.9106239883334254,0.700424835741326,MOV10L1/TDRD6/GPAT2,3
GO:1903078,positive regulation of protein localization to plasma membrane,3/862,54/12112,0.05555555555555555,0.7806135601959266,-0.447235629086665,0.7493559320523939,0.9106239883334254,0.700424835741326,SORBS1/AGR2/EPHA2,3
GO:0010821,regulation of mitochondrion organization,6/862,103/12112,0.05825242718446602,0.8185074223413602,-0.5120253138786205,0.7505614576319594,0.9106239883334254,0.700424835741326,BIK/PYCARD/BBC3/KDR/IER3/BCL2L11,6
GO:0006476,protein deacetylation,2/862,37/12112,0.05405405405405406,0.7595158964068477,-0.4055188439489796,0.7507586164075668,0.9106239883334254,0.700424835741326,SIRT4/FLNA,2
GO:0033574,response to testosterone,2/862,37/12112,0.05405405405405406,0.7595158964068477,-0.4055188439489796,0.7507586164075668,0.9106239883334254,0.700424835741326,THBS1/NCF1,2
GO:0035094,response to nicotine,2/862,37/12112,0.05405405405405406,0.7595158964068477,-0.4055188439489796,0.7507586164075668,0.9106239883334254,0.700424835741326,GRM2/CHRNA7,2
GO:0035330,regulation of hippo signaling,2/862,37/12112,0.05405405405405406,0.7595158964068477,-0.4055188439489796,0.7507586164075668,0.9106239883334254,0.700424835741326,MAP2K3/NUAK2,2
GO:0035337,fatty-acyl-CoA metabolic process,2/862,37/12112,0.05405405405405406,0.7595158964068477,-0.4055188439489796,0.7507586164075668,0.9106239883334254,0.700424835741326,ACSBG1/ELOVL3,2
GO:0048753,pigment granule organization,2/862,37/12112,0.05405405405405406,0.7595158964068477,-0.4055188439489796,0.7507586164075668,0.9106239883334254,0.700424835741326,APOE/PMEL,2
GO:0060119,inner ear receptor cell development,2/862,37/12112,0.05405405405405406,0.7595158964068477,-0.4055188439489796,0.7507586164075668,0.9106239883334254,0.700424835741326,KCNQ1/SDC4,2
GO:1902686,mitochondrial outer membrane permeabilization involved in programmed cell death,2/862,37/12112,0.05405405405405406,0.7595158964068477,-0.4055188439489796,0.7507586164075668,0.9106239883334254,0.700424835741326,IER3/BCL2L11,2
GO:0019395,fatty acid oxidation,5/862,87/12112,0.05747126436781609,0.8075312691682001,-0.49870605368642457,0.7508829690436525,0.9106239883334254,0.700424835741326,SIRT4/SOX9/GDF15/IRS2/PLIN5,5
GO:0061157,mRNA destabilization,5/862,87/12112,0.05747126436781609,0.8075312691682001,-0.49870605368642457,0.7508829690436525,0.9106239883334254,0.700424835741326,ZFP36/TOB1/ZC3H12A/ZFP36L1/PLEKHN1,5
GO:0051222,positive regulation of protein transport,12/862,197/12112,0.06091370558375635,0.8559011624483258,-0.56443500625562,0.7531238332083965,0.9106239883334254,0.700424835741326,NR1H4/TRPM5/PTGS2/ACHE/APOE/SNAP25/ITPR1/ZC3H12A/PLK3/HCAR2/IRS2/FLNA,12
GO:0014896,muscle hypertrophy,4/862,71/12112,0.056338028169014086,0.7916081173817849,-0.4874679511289899,0.7535328474336183,0.9106239883334254,0.700424835741326,SLC9A1/RGS2/RGS4/NR4A3,4
GO:0000076,DNA replication checkpoint signaling,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,RAD9B,1
GO:0000212,meiotic spindle organization,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,FBXO5,1
GO:0001919,regulation of receptor recycling,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,ACHE,1
GO:0003094,glomerular filtration,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,PDGFB,1
GO:0003215,cardiac right ventricle morphogenesis,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,FOXH1,1
GO:0006244,pyrimidine nucleotide catabolic process,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,UPB1,1
GO:0006658,phosphatidylserine metabolic process,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,ABHD12B,1
GO:0006896,Golgi to vacuole transport,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,LAPTM5,1
GO:0014829,vascular associated smooth muscle contraction,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,GRIP2,1
GO:0014856,skeletal muscle cell proliferation,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,FOS,1
GO:0015693,magnesium ion transport,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,CNNM4,1
GO:0021542,dentate gyrus development,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,TUBA1A,1
GO:0030318,melanocyte differentiation,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,CITED1,1
GO:0032785,"negative regulation of DNA-templated transcription, elongation",1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,HEXIM1,1
GO:0034312,diol biosynthetic process,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,GCH1,1
GO:0034755,iron ion transmembrane transport,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,SLC11A1,1
GO:0043304,regulation of mast cell degranulation,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,FES,1
GO:0045684,positive regulation of epidermis development,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,ALOX15B,1
GO:0046835,carbohydrate phosphorylation,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,PFKFB3,1
GO:0046931,pore complex assembly,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,GSDMD,1
GO:0048490,anterograde synaptic vesicle transport,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,AP3B2,1
GO:0060339,negative regulation of type I interferon-mediated signaling pathway,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,NLRC5,1
GO:0099514,synaptic vesicle cytoskeletal transport,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,AP3B2,1
GO:0099517,synaptic vesicle transport along microtubule,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,AP3B2,1
GO:0110154,RNA decapping,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,ZFP36,1
GO:1900102,negative regulation of endoplasmic reticulum unfolded protein response,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,PPP1R15A,1
GO:1902254,negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,CD74,1
GO:1902570,protein localization to nucleolus,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,GLUL,1
GO:1905709,negative regulation of membrane permeability,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,IER3,1
GO:2001014,regulation of skeletal muscle cell differentiation,1/862,19/12112,0.05263157894736842,0.7395286359750884,-0.31451193613347866,0.7543446417568619,0.9106239883334254,0.700424835741326,MYOCD,1
GO:0040029,epigenetic regulation of gene expression,13/862,213/12112,0.06103286384976526,0.8575754604969337,-0.5804793398602895,0.7569667156983498,0.9135535885356149,0.7026781969164053,MOV10L1/BCL6/EGR1/KLF2/CDKN1C/MYCN/SPOCD1/MYC/MYOCD/IFI16/IGF2/PPM1D/STPG4,13
GO:0009132,nucleoside diphosphate metabolic process,6/862,104/12112,0.057692307692307696,0.810637158665001,-0.5368382663807469,0.7587793503523644,0.9152690333330015,0.7039976659352613,SLC4A1/NT5E/IER3/AK5/DDIT4/PFKFB3,6
GO:1901989,positive regulation of cell cycle phase transition,6/862,104/12112,0.057692307692307696,0.810637158665001,-0.5368382663807469,0.7587793503523644,0.9152690333330015,0.7039976659352613,TP63/FBXO5/HSPA2/ADAMTS1/DDR2/PPP1R10,6
GO:0043393,regulation of protein binding,5/862,88/12112,0.056818181818181816,0.7983547774731069,-0.5254993255806699,0.759765904596658,0.9158884039448064,0.7044740673529641,BAMBI/DKK1/IFIT2/CDKN1A/TMC8,5
GO:0051092,positive regulation of NF-kappaB transcription factor activity,5/862,88/12112,0.056818181818181816,0.7983547774731069,-0.5254993255806699,0.759765904596658,0.9158884039448064,0.7044740673529641,BTK/PYCARD/NOD2/RHEBL1/CLEC7A,5
GO:0006687,glycosphingolipid metabolic process,3/862,55/12112,0.05454545454545454,0.7664205863741826,-0.48057774128625486,0.7604672898750957,0.9158884039448064,0.7044740673529641,LCT/ST8SIA6/FUT6,3
GO:0046824,positive regulation of nucleocytoplasmic transport,3/862,55/12112,0.05454545454545454,0.7664205863741826,-0.48057774128625486,0.7604672898750957,0.9158884039448064,0.7044740673529641,PTGS2/ZC3H12A/FLNA,3
GO:0060998,regulation of dendritic spine development,3/862,55/12112,0.05454545454545454,0.7664205863741826,-0.48057774128625486,0.7604672898750957,0.9158884039448064,0.7044740673529641,APOE/SLC30A1/BAIAP2,3
GO:1903578,regulation of ATP metabolic process,3/862,55/12112,0.05454545454545454,0.7664205863741826,-0.48057774128625486,0.7604672898750957,0.9158884039448064,0.7044740673529641,SLC4A1/IER3/DDIT4,3
GO:0120031,plasma membrane bounded cell projection assembly,30/862,470/12112,0.06382978723404255,0.8968751542676605,-0.6311982950714747,0.7615026267945242,0.9168628354589491,0.7052235710361294,LRRC23/KCNQ1/MYO3B/FSCN1/ACTN2/KLF5/EHD1/RIPOR2/DNAH1/FGD3/FOXJ1/ITGB4/CCDC146/FHDC1/TTLL8/CCDC40/EPHA2/FGD2/RILPL2/SPAG17/SAXO1/DNALI1/MYO1A/PKHD1/CFAP65/DNAH2/ESPN/DNAH17/FLNA/PLXNB3,30
GO:0016054,organic acid catabolic process,11/862,183/12112,0.060109289617486336,0.8445982782447732,-0.5863362235911818,0.7618642240359893,0.9168628354589491,0.7052235710361294,OAT/GLS/GLUL/SLC16A3/AMT/ADHFE1/DPEP2/PIPOX/AFMID/IRS2/PLIN5,11
GO:0046395,carboxylic acid catabolic process,11/862,183/12112,0.060109289617486336,0.8445982782447732,-0.5863362235911818,0.7618642240359893,0.9168628354589491,0.7052235710361294,OAT/GLS/GLUL/SLC16A3/AMT/ADHFE1/DPEP2/PIPOX/AFMID/IRS2/PLIN5,11
GO:1903311,regulation of mRNA metabolic process,16/862,260/12112,0.06153846153846154,0.8646796359093344,-0.6105502085988271,0.7632941906879006,0.9171986055753805,0.705481835403927,SLC11A1/JMJD6/TENT5A/ZFP36/KHDRBS3/TOB1/SAP18/TENT5B/CELF3/ZC3H12A/TENT5C/SRPK3/ZFP36L1/PLEKHN1/SECISBP2/CPEB1,16
GO:0009124,nucleoside monophosphate biosynthetic process,2/862,38/12112,0.05263157894736842,0.7395286359750884,-0.44513687299814636,0.763907451576674,0.9171986055753805,0.705481835403927,AMPD1/AMPD3,2
GO:0014003,oligodendrocyte development,2/862,38/12112,0.05263157894736842,0.7395286359750884,-0.44513687299814636,0.763907451576674,0.9171986055753805,0.705481835403927,PLP1/MOBP,2
GO:0043001,Golgi to plasma membrane protein transport,2/862,38/12112,0.05263157894736842,0.7395286359750884,-0.44513687299814636,0.763907451576674,0.9171986055753805,0.705481835403927,PKDCC/RAB26,2
GO:0046578,regulation of Ras protein signal transduction,2/862,38/12112,0.05263157894736842,0.7395286359750884,-0.44513687299814636,0.763907451576674,0.9171986055753805,0.705481835403927,RASGRF1/SPRY4,2
GO:0060412,ventricular septum morphogenesis,2/862,38/12112,0.05263157894736842,0.7395286359750884,-0.44513687299814636,0.763907451576674,0.9171986055753805,0.705481835403927,WNT11/CITED2,2
GO:0072599,establishment of protein localization to endoplasmic reticulum,2/862,38/12112,0.05263157894736842,0.7395286359750884,-0.44513687299814636,0.763907451576674,0.9171986055753805,0.705481835403927,HERPUD1/ZFAND2B,2
GO:0097106,postsynaptic density organization,2/862,38/12112,0.05263157894736842,0.7395286359750884,-0.44513687299814636,0.763907451576674,0.9171986055753805,0.705481835403927,SLC30A1/NPTX1,2
GO:1903350,response to dopamine,2/862,38/12112,0.05263157894736842,0.7395286359750884,-0.44513687299814636,0.763907451576674,0.9171986055753805,0.705481835403927,RGS4/FLNA,2
GO:0072659,protein localization to plasma membrane,15/862,245/12112,0.061224489795918366,0.8602680051138785,-0.6116117271581483,0.764650786003063,0.9178555740657599,0.7059871559894338,SLC4A1/ACTN2/SORBS1/AGR2/EHD1/ERRFI1/EPHA2/ATP1B1/GRIP2/RILPL2/KCNB1/PKDCC/TMEM88/RAB26/FLNA,15
GO:0007163,establishment or maintenance of cell polarity,12/862,199/12112,0.06030150753768844,0.8472991407151768,-0.6012080984248368,0.7650771739719002,0.9181318535559172,0.7061996619402888,PKD1/FSCN1/WNT11/SLC9A1/MISP/DOCK8/CRTAM/RIPOR2/SFRP5/NCKAP1L/FOXJ1/PKHD1,12
GO:0007088,regulation of mitotic nuclear division,6/862,105/12112,0.05714285714285714,0.8029168047729531,-0.5614283804971731,0.7667968822000446,0.9196614156904436,0.7073761555540717,PDGFB/SMPD3/FBXO5/DUSP1/FBXO43/IGF2,6
GO:0018209,peptidyl-serine modification,8/862,137/12112,0.058394160583941604,0.8204989245854998,-0.5848667755114973,0.7677545080731208,0.9196614156904436,0.7073761555540717,PKD1/IL11/DKK1/GADD45A/MAP3K12/PLK2/TTBK1/ERN1,8
GO:0032006,regulation of TOR signaling,8/862,137/12112,0.058394160583941604,0.8204989245854998,-0.5848667755114973,0.7677545080731208,0.9196614156904436,0.7073761555540717,TSC2/CRYBA1/F3/NCKAP1L/NPC1/DDIT4/PKHD1/PELI1,8
GO:0016126,sterol biosynthetic process,3/862,56/12112,0.05357142857142857,0.7527345044746436,-0.5133614877579761,0.7711764436735217,0.9196614156904436,0.7073761555540717,NPC1L1/APOE/IDI2,3
GO:0016445,somatic diversification of immunoglobulins,3/862,56/12112,0.05357142857142857,0.7527345044746436,-0.5133614877579761,0.7711764436735217,0.9196614156904436,0.7073761555540717,BCL6/TNFSF4/NFKBIZ,3
GO:0002433,immune response-regulating cell surface receptor signaling pathway involved in phagocytosis,1/862,20/12112,0.05,0.7025522041763341,-0.36850557059726796,0.7718551783322017,0.9196614156904436,0.7073761555540717,MYO1G,1
GO:0003323,type B pancreatic cell development,1/862,20/12112,0.05,0.7025522041763341,-0.36850557059726796,0.7718551783322017,0.9196614156904436,0.7073761555540717,DLL1,1
GO:0006353,DNA-templated transcription termination,1/862,20/12112,0.05,0.7025522041763341,-0.36850557059726796,0.7718551783322017,0.9196614156904436,0.7073761555540717,CAVIN1,1
GO:0009129,pyrimidine nucleoside monophosphate metabolic process,1/862,20/12112,0.05,0.7025522041763341,-0.36850557059726796,0.7718551783322017,0.9196614156904436,0.7073761555540717,UPB1,1
GO:0009301,snRNA transcription,1/862,20/12112,0.05,0.7025522041763341,-0.36850557059726796,0.7718551783322017,0.9196614156904436,0.7073761555540717,SNAPC2,1
GO:0021854,hypothalamus development,1/862,20/12112,0.05,0.7025522041763341,-0.36850557059726796,0.7718551783322017,0.9196614156904436,0.7073761555540717,NHLH2,1
GO:0032253,dense core granule localization,1/862,20/12112,0.05,0.7025522041763341,-0.36850557059726796,0.7718551783322017,0.9196614156904436,0.7073761555540717,SNAP25,1
GO:0033233,regulation of protein sumoylation,1/862,20/12112,0.05,0.7025522041763341,-0.36850557059726796,0.7718551783322017,0.9196614156904436,0.7073761555540717,EGR1,1
GO:0035313,"wound healing, spreading of epidermal cells",1/862,20/12112,0.05,0.7025522041763341,-0.36850557059726796,0.7718551783322017,0.9196614156904436,0.7073761555540717,HBEGF,1
GO:0038096,Fc-gamma receptor signaling pathway involved in phagocytosis,1/862,20/12112,0.05,0.7025522041763341,-0.36850557059726796,0.7718551783322017,0.9196614156904436,0.7073761555540717,MYO1G,1
GO:0038203,TORC2 signaling,1/862,20/12112,0.05,0.7025522041763341,-0.36850557059726796,0.7718551783322017,0.9196614156904436,0.7073761555540717,NCKAP1L,1
GO:0042634,regulation of hair cycle,1/862,20/12112,0.05,0.7025522041763341,-0.36850557059726796,0.7718551783322017,0.9196614156904436,0.7073761555540717,NGFR,1
GO:0044060,regulation of endocrine process,1/862,20/12112,0.05,0.7025522041763341,-0.36850557059726796,0.7718551783322017,0.9196614156904436,0.7073761555540717,AGTR1,1
GO:0044794,positive regulation by host of viral process,1/862,20/12112,0.05,0.7025522041763341,-0.36850557059726796,0.7718551783322017,0.9196614156904436,0.7073761555540717,APOE,1
GO:0045761,regulation of adenylate cyclase activity,1/862,20/12112,0.05,0.7025522041763341,-0.36850557059726796,0.7718551783322017,0.9196614156904436,0.7073761555540717,GRM2,1
GO:0046339,diacylglycerol metabolic process,1/862,20/12112,0.05,0.7025522041763341,-0.36850557059726796,0.7718551783322017,0.9196614156904436,0.7073761555540717,DGKK,1
GO:0046580,negative regulation of Ras protein signal transduction,1/862,20/12112,0.05,0.7025522041763341,-0.36850557059726796,0.7718551783322017,0.9196614156904436,0.7073761555540717,SPRY4,1
GO:0048025,"negative regulation of mRNA splicing, via spliceosome",1/862,20/12112,0.05,0.7025522041763341,-0.36850557059726796,0.7718551783322017,0.9196614156904436,0.7073761555540717,SAP18,1
GO:0060117,auditory receptor cell development,1/862,20/12112,0.05,0.7025522041763341,-0.36850557059726796,0.7718551783322017,0.9196614156904436,0.7073761555540717,KCNQ1,1
GO:0060402,calcium ion transport into cytosol,1/862,20/12112,0.05,0.7025522041763341,-0.36850557059726796,0.7718551783322017,0.9196614156904436,0.7073761555540717,GRIN1,1
GO:0061615,glycolytic process through fructose-6-phosphate,1/862,20/12112,0.05,0.7025522041763341,-0.36850557059726796,0.7718551783322017,0.9196614156904436,0.7073761555540717,SLC4A1,1
GO:1900407,regulation of cellular response to oxidative stress,1/862,20/12112,0.05,0.7025522041763341,-0.36850557059726796,0.7718551783322017,0.9196614156904436,0.7073761555540717,GCH1,1
GO:2000434,regulation of protein neddylation,1/862,20/12112,0.05,0.7025522041763341,-0.36850557059726796,0.7718551783322017,0.9196614156904436,0.7073761555540717,EPAS1,1
GO:0032206,positive regulation of telomere maintenance,4/862,73/12112,0.0547945205479452,0.7699202237548867,-0.5457729951017583,0.7726257220914101,0.9201109070159602,0.7077218908870695,GCH1/KLF4/MYC/PPP1R10,4
GO:0140888,interferon-mediated signaling pathway,4/862,73/12112,0.0547945205479452,0.7699202237548867,-0.5457729951017583,0.7726257220914101,0.9201109070159602,0.7077218908870695,SP100/PTPN6/IRF1/NLRC5,4
GO:0000184,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",2/862,39/12112,0.05128205128205128,0.7205663632577786,-0.4838054540409597,0.7764497905500365,0.9220465637097225,0.7092107403344261,ZC3H12A/SECISBP2,2
GO:0007099,centriole replication,2/862,39/12112,0.05128205128205128,0.7205663632577786,-0.4838054540409597,0.7764497905500365,0.9220465637097225,0.7092107403344261,PLK2/CEP295NL,2
GO:0030201,heparan sulfate proteoglycan metabolic process,2/862,39/12112,0.05128205128205128,0.7205663632577786,-0.4838054540409597,0.7764497905500365,0.9220465637097225,0.7092107403344261,HS3ST2/HS3ST6,2
GO:0031111,negative regulation of microtubule polymerization or depolymerization,2/862,39/12112,0.05128205128205128,0.7205663632577786,-0.4838054540409597,0.7764497905500365,0.9220465637097225,0.7092107403344261,APC2/STMN1,2
GO:0031124,mRNA 3'-end processing,2/862,39/12112,0.05128205128205128,0.7205663632577786,-0.4838054540409597,0.7764497905500365,0.9220465637097225,0.7092107403344261,ZFP36L1/CPEB1,2
GO:0040001,establishment of mitotic spindle localization,2/862,39/12112,0.05128205128205128,0.7205663632577786,-0.4838054540409597,0.7764497905500365,0.9220465637097225,0.7092107403344261,MISP/PKHD1,2
GO:0045910,negative regulation of DNA recombination,2/862,39/12112,0.05128205128205128,0.7205663632577786,-0.4838054540409597,0.7764497905500365,0.9220465637097225,0.7092107403344261,BCL6/CGAS,2
GO:0046839,phospholipid dephosphorylation,2/862,39/12112,0.05128205128205128,0.7205663632577786,-0.4838054540409597,0.7764497905500365,0.9220465637097225,0.7092107403344261,MTMR11/INPP5D,2
GO:0048701,embryonic cranial skeleton morphogenesis,2/862,39/12112,0.05128205128205128,0.7205663632577786,-0.4838054540409597,0.7764497905500365,0.9220465637097225,0.7092107403344261,DLX2/PAX5,2
GO:0090329,regulation of DNA-templated DNA replication,2/862,39/12112,0.05128205128205128,0.7205663632577786,-0.4838054540409597,0.7764497905500365,0.9220465637097225,0.7092107403344261,FBXO5/BCL6,2
GO:1902108,regulation of mitochondrial membrane permeability involved in apoptotic process,2/862,39/12112,0.05128205128205128,0.7205663632577786,-0.4838054540409597,0.7764497905500365,0.9220465637097225,0.7092107403344261,IER3/BCL2L11,2
GO:0050779,RNA destabilization,5/862,90/12112,0.05555555555555555,0.7806135601959266,-0.5782425514048286,0.7768128989407407,0.9220465637097225,0.7092107403344261,ZFP36/TOB1/ZC3H12A/ZFP36L1/PLEKHN1,5
GO:1905477,positive regulation of protein localization to membrane,5/862,90/12112,0.05555555555555555,0.7806135601959266,-0.5782425514048286,0.7768128989407407,0.9220465637097225,0.7092107403344261,SORBS1/AGR2/EPHA2/KCNB1/ITGAM,5
GO:0006611,protein export from nucleus,3/862,57/12112,0.05263157894736842,0.7395286359750884,-0.5456085640993146,0.7814909361108736,0.9264241424025279,0.7125778434155392,PKD1/SP100/EGR2,3
GO:0016073,snRNA metabolic process,3/862,57/12112,0.05263157894736842,0.7395286359750884,-0.5456085640993146,0.7814909361108736,0.9264241424025279,0.7125778434155392,INTS6/SNAPC2/INTS6L,3
